HEALTH CARE,2008,316340979.56,-428.62,145.70
HEALTH CARE,2009,321796626.20,-415.35,366.01
HEALTH CARE,2010,288174617.85,-279.26,343.22
HEALTH CARE,2011,272457599.63,-1.07,193.16
HEALTH CARE,2012,228468179.90,-1.59,187.71
HEALTH CARE,2013,227098550.06,-0.74,107.43
HEALTH CARE,2014,200343356.36,-0.71,108.24
HEALTH CARE,2015,202181138.53,-2685.07,118.37
HEALTH CARE,2016,207463144.56,0.01,32.92
HEALTH CARE,2017,200182761.97,0.61,28.77
HEALTH CARE,2018,145734560.98,-0.33,32.27
MISCELLANEOUS,2008,498428698.81,-3.50,21.25
MISCELLANEOUS,2009,427536751.45,0.15,85.28
MISCELLANEOUS,2010,370906911.17,0.69,59.56
MISCELLANEOUS,2011,320441751.09,-0.81,37.71
MISCELLANEOUS,2012,269846252.54,-1.20,30.73
MISCELLANEOUS,2013,247351946.19,-0.75,36.30
MISCELLANEOUS,2014,274418417.84,-0.16,42.91
MISCELLANEOUS,2015,240791582.91,0.95,43.12
MISCELLANEOUS,2016,257272539.05,-0.07,42.58
MISCELLANEOUS,2017,235696688.51,0.43,51.39
MISCELLANEOUS,2018,179663389.96,-0.50,62.58
N/A,2008,348264462.18,-2.13,22.16
N/A,2009,390739343.81,0.05,18.92
N/A,2010,497188152.39,-0.68,31.73
N/A,2011,562615604.51,-0.18,27.68
N/A,2012,589356404.05,-0.85,26.23
N/A,2013,654953445.08,-0.34,26.82
N/A,2014,613576595.98,-0.23,27.86
N/A,2015,61378375.07,-0.74,26.30
N/A,2016,56446411.47,-0.07,41.92
N/A,2017,45629559.70,-0.09,285.10
N/A,2018,37533626.04,-0.31,150.15
PUBLIC UTILITIES,2008,409490990.10,-64.89,27.98
PUBLIC UTILITIES,2009,417186602.39,-2.80,21.57
PUBLIC UTILITIES,2010,397720465.34,-3.31,203.95
PUBLIC UTILITIES,2011,415576888.04,0.07,139.50
PUBLIC UTILITIES,2012,368508915.32,-112.91,133.96
PUBLIC UTILITIES,2013,328799900.83,-0.26,128.02
PUBLIC UTILITIES,2014,308333207.66,-72.39,131.31
PUBLIC UTILITIES,2015,315890583.91,-0.02,142.43
PUBLIC UTILITIES,2016,313702821.28,-6770.25,151.40
PUBLIC UTILITIES,2017,277552559.78,0.45,131.76
PUBLIC UTILITIES,2018,197005935.34,-0.26,57.08
TECHNOLOGY,2008,959439243.28,-3.88,40.84
TECHNOLOGY,2009,720442241.16,0.80,32.72
TECHNOLOGY,2010,687326351.88,0.12,32.17
TECHNOLOGY,2011,647279845.23,0.05,35.50
TECHNOLOGY,2012,571059780.23,-1.58,25.99
TECHNOLOGY,2013,539808310.49,-1.10,29.51
TECHNOLOGY,2014,439750569.97,0.36,35.44
TECHNOLOGY,2015,371436516.37,0.40,33.54
TECHNOLOGY,2016,368239444.30,0.57,31.67
TECHNOLOGY,2017,360049087.22,0.44,37.18
TECHNOLOGY,2018,261129113.31,-1.13,43.42
TRANSPORTATION,2008,453937649.33,-4.10,1780.35
TRANSPORTATION,2009,423248363.16,1.21,401.16
TRANSPORTATION,2010,317762681.01,0.13,157.78
TRANSPORTATION,2011,296520680.25,-0.20,687.59
TRANSPORTATION,2012,253087591.36,-2.09,595.03
TRANSPORTATION,2013,238192173.26,-0.59,506.38
TRANSPORTATION,2014,258215538.71,0.18,274.04
TRANSPORTATION,2015,272514826.28,-0.54,91.53
TRANSPORTATION,2016,258784869.03,0.86,12401.02
TRANSPORTATION,2017,233495747.84,0.64,91.87
TRANSPORTATION,2018,140913962.50,-0.51,38.17
